,price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
7727,11.884489021402711,2.70805020110221,9.95227771670556,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
7730,9.546812608597396,2.3978952727983707,9.06843112579349,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7731,9.602382459752207,2.3978952727983707,11.512925464970229,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
7732,9.093806555720231,1.9459101490553132,7.1180162044653335,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
7733,8.411832675758411,2.5649493574615367,12.206072645530174,Sirius,9.934743942186682,Nhật Bản,3,Tiền Giang,93.27
7735,8.779557455883728,2.8903717578961645,6.907755278982137,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7736,8.517193191416238,2.4849066497880004,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7738,9.047821442478408,2.772588722239781,9.210340371976184,Wave,9.975342989636557,Việt Nam,1,Bến Tre,85.93
7741,8.575462099540212,2.70805020110221,10.596634733096073,Attila,10.183011437286446,Việt Nam,1,Đà Nẵng,93.51
7744,8.517193191416238,2.4849066497880004,10.308952660644293,Lead,10.677984278792396,Việt Nam,1,Bắc Ninh,92.97
7745,7.8632667240095735,2.70805020110221,10.571316925111784,Mio,10.165851817003619,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7746,10.341742483467284,2.4849066497880004,10.819778284410283,SH Mode,11.02825479868109,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7747,9.680344001221918,2.4849066497880004,11.33857207782545,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7748,9.532423871145296,2.772588722239781,10.819778284410283,Air Blade,10.826555268689306,Việt Nam,1,Bình Dương,94.25
7749,9.159047077588632,2.70805020110221,11.137300672872946,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
7753,11.289781913656018,1.0986122886681098,9.532423871145296,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7754,8.987196820661973,2.833213344056216,11.289781913656018,Air Blade,10.826555268689306,Đang cập nhật,1,Hà Nội,100.0
7755,8.85366542803745,2.4849066497880004,10.008838068143953,Jupiter,10.257659366256743,Việt Nam,1,TP. Hồ Chí Minh,98.44
7756,8.699514748210191,1.6094379124341003,9.392661928770137,Wave,9.975342989636557,Việt Nam,1,Thừa Thiên - Huế,93.65
7761,8.961879012677683,2.9444389791664403,9.21024036697585,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7764,7.649692623711514,2.833213344056216,9.615805480084347,Wave,9.975342989636557,Trung Quốc,2,Bình Dương,94.25
7765,9.95227771670556,1.3862943611198906,10.596634733096073,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
7766,10.51867319162636,1.3862943611198906,9.903487552536127,Exciter,10.834863921828324,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7768,9.830916859701293,2.4849066497880004,10.239959789157341,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7770,11.082142548877775,1.791759469228055,8.987196820661973,SH,11.6952282715884,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7771,9.071078304642676,2.833213344056216,10.466070363074957,Air Blade,10.826555268689306,Việt Nam,1,Đà Nẵng,93.51
7772,9.786953736280177,2.4849066497880004,10.308952660644293,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
7774,9.798127036878302,1.791759469228055,8.779557455883728,Future,10.371614421769003,Thái Lan,2,Thừa Thiên - Huế,93.65
7776,8.411832675758411,2.6390573296152584,11.372145004081142,Nouvo,10.46310334047155,Nhật Bản,3,Cần Thơ,91.26
7779,10.325481962595504,1.6094379124341003,7.600902459542082,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
7780,9.648595302907339,2.8903717578961645,12.561506820032774,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7781,8.974618038455112,2.772588722239781,10.308952660644293,Mio,10.165851817003619,Việt Nam,1,TP. Hồ Chí Minh,98.44
7784,11.951180395901384,2.4849066497880004,9.903487552536127,SH,11.6952282715884,Mỹ,3,Hải Phòng,96.07
7785,10.043249494911286,1.0986122886681098,9.472704636443673,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
7786,11.082142533493158,2.0794415416798357,10.581343414527115,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
7787,10.51867319162636,1.9459101490553132,9.210340371976184,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7788,8.45531778769815,2.6390573296152584,10.414303176252119,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7789,10.196157166498947,1.6094379124341003,9.852194258148577,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
7790,8.961879012677683,2.6390573296152584,11.002099841204238,Air Blade,10.826555268689306,Việt Nam,1,Hà Nội,100.0
7791,8.476371196895983,2.772588722239781,10.491274217438248,Wave,9.975342989636557,Hàn Quốc,3,TP. Hồ Chí Minh,98.44
7792,9.392661928770137,2.302585092994046,7.1180162044653335,Wave,9.975342989636557,Nhật Bản,3,An Giang,91.92
7793,8.517193191416238,2.0794415416798357,12.576255939493699,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7795,9.259130536145614,2.302585092994046,9.210340371976184,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
7796,9.740968623038354,2.1972245773362196,10.819778284410283,Air Blade,10.826555268689306,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7797,10.596634733096073,2.8903717578961645,10.373491181781864,Future,10.371614421769003,Việt Nam,1,Bến Tre,85.93
7798,8.974618038455112,2.6390573296152584,10.896739325546411,Jupiter,10.257659366256743,Việt Nam,1,Đà Nẵng,93.51
7802,8.496990484098719,2.70805020110221,11.018629143155449,Nouvo,10.46310334047155,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7805,8.160518247477505,3.044522437723423,11.289781913656018,Wave,9.975342989636557,Trung Quốc,2,TP. Hồ Chí Minh,98.44
7806,9.95227771670556,1.791759469228055,9.903487552536127,Air Blade,10.826555268689306,Việt Nam,1,Vĩnh Long,89.26
7810,10.799575577092764,2.9444389791664403,10.947097923982511,Exciter,10.834863921828324,Nhật Bản,3,Cần Thơ,91.26
7811,9.350102314351341,2.5649493574615367,11.7236400962654,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
7812,10.725467604939041,2.833213344056216,10.308952660644293,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7814,9.392661928770137,2.302585092994046,10.845134091672591,Sirius,9.934743942186682,Nhật Bản,3,Cần Thơ,91.26
7816,10.210972252284089,1.3862943611198906,9.392661928770137,Vision,10.451319901931214,Việt Nam,1,TP. Hồ Chí Minh,98.44
7818,8.922658299524402,2.772588722239781,10.4341158035983,Sirius,9.934743942186682,Nhật Bản,3,Bình Dương,94.25
7819,9.230142999272362,2.302585092994046,10.851276951469654,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7821,10.043249494911286,1.9459101490553132,9.159047077588632,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
7824,8.612503371220562,2.3978952727983707,9.21024036697585,Sirius,9.934743942186682,Việt Nam,1,Đồng Nai,93.54
7826,8.66561319653451,2.5649493574615367,13.122363377404328,Wave,9.975342989636557,Việt Nam,1,Bà Rịa-Vũng Tàu,92.97
7827,9.825526011066415,2.1972245773362196,10.596634733096073,Winner,10.736396675471232,Việt Nam,1,TP. Hồ Chí Minh,98.44
7828,9.903487552536127,2.8903717578961645,10.043249494911286,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
7830,8.496990484098719,2.5649493574615367,10.308952660644293,Liberty,10.975071168816319,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7832,8.85366542803745,2.70805020110221,10.308952660644293,Lead,10.677984278792396,Thái Lan,2,Hà Nội,100.0
7833,11.77528972943772,2.70805020110221,9.210340371976184,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
7834,9.680344001221918,0.0,9.392661928770137,Blade,9.94270826568941,Nhật Bản,3,Cần Thơ,91.26
7835,9.615805480084347,2.302585092994046,11.407564949312402,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
7837,8.980927207648378,2.6390573296152584,11.27720313144916,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7838,9.532423871145296,2.4849066497880004,10.571316925111784,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7841,8.411832675758411,2.9444389791664403,9.615805480084347,Wave,9.975342989636557,Đang cập nhật,3,Đồng Nai,93.54
7842,9.104979856318357,2.302585092994046,10.729547184215814,Air Blade,10.826555268689306,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
7843,9.878169744551839,2.995732273553991,10.4341158035983,Future,10.371614421769003,Việt Nam,1,Cần Thơ,91.26
7846,8.779557455883728,2.6390573296152584,9.190137664658664,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
7847,9.169518377455928,1.791759469228055,9.42100640177928,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7848,11.852962767755937,2.5649493574615367,9.903487552536127,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
7849,8.83927669058535,2.5649493574615367,13.122363377404328,Wave,9.975342989636557,Đang cập nhật,1,Cần Thơ,91.26
7850,9.047821442478408,0.0,7.01301578963963,Air Blade,10.826555268689306,Việt Nam,1,Cà Mau,89.17
7853,8.006367567650246,2.70805020110221,10.596634733096073,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
7854,9.546812608597396,2.6390573296152584,10.819778284410283,Blade,9.94270826568941,Việt Nam,1,Hà Nội,100.0
7858,7.824046010856292,3.044522437723423,11.473508732606437,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
7859,9.769956159911606,1.3862943611198906,12.506177237980511,Jupiter,10.257659366256743,Việt Nam,1,TP. Hồ Chí Minh,98.44
7861,10.308952660644293,1.0986122886681098,9.210340371976184,Air Blade,10.826555268689306,Việt Nam,1,Tiền Giang,93.27
7863,9.433483923290392,2.70805020110221,11.225243392518447,Air Blade,10.826555268689306,Việt Nam,1,Đà Nẵng,93.51
7866,8.922658299524402,2.3978952727983707,11.722375689152436,Wave,9.975342989636557,Nhật Bản,3,Bình Dương,94.25
7867,9.648595302907339,2.3978952727983707,10.645424897265505,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
7868,9.602382459752207,2.4849066497880004,10.485703172388792,Air Blade,10.826555268689306,Đang cập nhật,1,Sóc Trăng,87.82
7870,9.305650551780507,2.302585092994046,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7871,11.589886506106357,1.3862943611198906,9.33078652505205,SH,11.6952282715884,Việt Nam,1,Hà Nội,100.0
7874,8.160518247477505,2.70805020110221,11.618284980627555,Attila,10.183011437286446,Đài Loan,2,TP. Hồ Chí Minh,98.44
7878,7.90100705199242,2.5649493574615367,13.553882122708055,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7879,10.596634733096073,1.9459101490553132,11.002099841204238,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
7881,9.047821442478408,2.5649493574615367,10.260637383698072,Air Blade,10.826555268689306,Nhật Bản,3,Hà Nội,100.0
7883,11.314474526246391,0.0,6.396929655216146,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7885,10.448714603019452,1.6094379124341003,13.122363377404328,Vario,10.77874793485229,Nước khác,3,TP. Hồ Chí Minh,98.44
7888,9.082507000466299,2.4849066497880004,10.691944912900398,Wave,9.975342989636557,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
7889,8.922658299524402,2.3978952727983707,10.819778284410283,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
7890,8.961879012677683,2.833213344056216,10.308952660644293,Wave,9.975342989636557,Nhật Bản,3,Bà Rịa-Vũng Tàu,92.97
7892,10.221941283654663,1.791759469228055,10.085809109330082,Exciter,10.834863921828324,Nước khác,1,TP. Hồ Chí Minh,98.44
7895,10.221941283654663,2.995732273553991,13.270783382522602,SH,11.6952282715884,Nước khác,1,Đồng Nai,93.54
7899,9.615805480084347,0.6931471805599453,7.90100705199242,Blade,9.94270826568941,Việt Nam,1,Bến Tre,85.93
7902,10.021270588192511,1.3862943611198906,10.596634733096073,Raider,10.79117302739995,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7903,10.545341438708522,2.70805020110221,13.122363377404328,Future,10.371614421769003,Việt Nam,1,Long An,87.97
7905,11.951180395901384,1.0986122886681098,10.571316925111784,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7909,9.305650551780507,2.5649493574615367,9.104979856318357,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7910,10.491274217438248,1.791759469228055,11.512925464970229,Vario,10.77874793485229,Nước khác,1,TP. Hồ Chí Minh,98.44
7911,10.021270588192511,2.0794415416798357,10.714417768752456,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
7912,8.987196820661973,2.8903717578961645,9.257223957875032,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7914,8.961879012677683,2.772588722239781,12.753262984891322,Air Blade,10.826555268689306,Thái Lan,2,Đà Nẵng,93.51
7915,9.011889433252344,2.6390573296152584,11.289781913656018,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7916,8.85366542803745,1.9459101490553132,12.60073629401115,Lead,10.677984278792396,Đang cập nhật,1,Đà Nẵng,93.51
7917,9.464982590349763,2.4849066497880004,9.962793658433535,Air Blade,10.826555268689306,Nhật Bản,3,Hà Nội,100.0
7920,9.472704636443673,2.302585092994046,13.156927109789963,Sirius,9.934743942186682,Nhật Bản,3,Cần Thơ,91.26
7921,9.852194258148577,1.0986122886681098,10.4341158035983,Air Blade,10.826555268689306,Việt Nam,1,Bình Thuận,92.0
7922,9.210340271976177,1.9459101490553132,11.082142548877775,Sirius,9.934743942186682,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7923,10.545341438708522,2.70805020110221,9.210340371976184,Exciter,10.834863921828324,Đang cập nhật,1,Bến Tre,85.93
7924,10.868568448579715,1.6094379124341003,10.714417768752456,Exciter,10.834863921828324,Nước khác,1,TP. Hồ Chí Minh,98.44
7925,8.779557455883728,2.302585092994046,11.7236400962654,Liberty,10.975071168816319,Nước khác,1,TP. Hồ Chí Minh,98.44
7927,8.294049640102028,2.3978952727983707,12.451192929647751,Attila,10.183011437286446,Đài Loan,2,Đồng Nai,93.54
7928,11.49272275765271,0.6931471805599453,10.030120203469494,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7930,8.006367567650246,2.772588722239781,10.736396675471232,Attila,10.183011437286446,Đài Loan,2,Sóc Trăng,87.82
7933,9.287301413112312,2.302585092994046,9.210340371976184,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
7934,8.242756345714477,2.6390573296152584,10.858998997563564,Liberty,10.975071168816319,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
7936,9.457200449907708,2.0794415416798357,9.546812608597396,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
7937,9.350102314351341,2.8903717578961645,11.289781913656018,Future,10.371614421769003,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7942,11.438201918774292,1.0986122886681098,6.437751649736401,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7945,9.740968623038354,2.302585092994046,9.615805480084347,Lead,10.677984278792396,Việt Nam,1,Hà Nội,100.0
7946,10.165851817003619,2.1972245773362196,10.239959789157341,Air Blade,10.826555268689306,Việt Nam,1,Đà Nẵng,93.51
7947,8.987196820661973,2.8903717578961645,10.819778284410283,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
7949,11.813030057420567,2.70805020110221,10.373491181781864,SH,11.6952282715884,Nước khác,3,TP. Hồ Chí Minh,98.44
7950,9.159047077588632,2.3978952727983707,11.44664676393084,Sirius,9.934743942186682,Nhật Bản,3,Lâm Đồng,92.96
7953,9.825526011066415,1.9459101490553132,10.341742483467284,Future,10.371614421769003,Đang cập nhật,1,Long An,87.97
7954,8.366370069123487,2.995732273553991,13.41004444985561,Mio,10.165851817003619,Thái Lan,2,TP. Hồ Chí Minh,98.44
7956,9.615805480084347,2.0794415416798357,9.903487552536127,Lead,10.677984278792396,Việt Nam,1,TP. Hồ Chí Minh,98.44
7957,9.104979856318357,2.4849066497880004,9.392661928770137,Vision,10.451319901931214,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7960,8.776321456449958,2.6390573296152584,11.156250521031495,Liberty,10.975071168816319,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
7961,8.85366542803745,2.302585092994046,10.703177050151451,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
7962,9.159047077588632,2.302585092994046,10.126631103850338,Nouvo,10.46310334047155,Việt Nam,1,Bình Dương,94.25
7964,8.45531778769815,2.70805020110221,10.819778284410283,Nouvo,10.46310334047155,Nhật Bản,3,Bình Định,89.04
