price_log,age_log,mileage_log,model,model_ref_price_log,origin,origin_multiplier,province_clean,province_scoli
8.294049640102028,2.833213344056216,9.740968623038354,Mio,10.165851817003619,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.043249494911286,3.1354942159291497,9.903487552536127,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.987196820661973,2.5649493574615367,9.971146201009942,Air Blade,10.826555268689306,Nhật Bản,3,Bình Phước,92.14
10.621327345686446,2.833213344056216,10.46310334047155,SH,11.6952282715884,Nước khác,1,Hà Nội,100.0
9.546812608597396,1.9459101490553132,10.203592144986466,Liberty,10.975071168816319,Nước khác,1,TP. Hồ Chí Minh,98.44
9.104979856318357,2.4849066497880004,11.512925464970229,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
9.472704636443673,2.3978952727983707,12.611537753638338,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
11.191341840842766,1.791759469228055,10.46310334047155,SH,11.6952282715884,Việt Nam,1,Cần Thơ,91.26
8.294049640102028,2.833213344056216,9.210340371976184,Attila,10.183011437286446,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.165851817003619,1.3862943611198906,13.217673557208654,Future,10.371614421769003,Nhật Bản,3,Bình Dương,94.25
9.602382459752207,2.1972245773362196,10.705870231302164,Raider,10.79117302739995,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.165851817003619,1.0986122886681098,10.165851817003619,Exciter,10.834863921828324,Việt Nam,1,Bắc Ninh,92.97
7.438383530044307,3.2188758248682006,9.903487552536127,Wave,9.975342989636557,Trung Quốc,2,TP. Hồ Chí Minh,98.44
11.080602902692181,1.0986122886681098,9.594105053105007,SH,11.6952282715884,Việt Nam,1,Đồng Nai,93.54
8.68270762989381,2.4849066497880004,11.686710690741897,Nouvo,10.46310334047155,Việt Nam,1,Bình Dương,94.25
8.85366542803745,2.8903717578961645,10.596634733096073,Air Blade,10.826555268689306,Nước khác,1,Đà Nẵng,93.51
9.0595174822416,2.1972245773362196,10.714417768752456,Sirius,9.934743942186682,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.392661928770137,2.1972245773362196,10.308952660644293,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.85366542803745,2.302585092994046,10.714417768752456,Nouvo,10.46310334047155,Việt Nam,1,Bình Dương,94.25
9.737196812814702,1.0986122886681098,9.660013734748668,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
8.160518247477505,2.6390573296152584,10.778956289890028,Nouvo,10.46310334047155,Nhật Bản,3,Đồng Nai,93.54
8.476371196895983,2.70805020110221,11.512925464970229,Nouvo,10.46310334047155,Việt Nam,1,TP. Hồ Chí Minh,98.44
10.491274217438248,0.6931471805599453,8.411832675758411,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.998797732340453,2.0794415416798357,9.740968623038354,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.615805480084347,1.6094379124341003,10.819778284410283,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
10.373491181781864,1.6094379124341003,10.239959789157341,Vario,10.77874793485229,Nước khác,1,An Giang,91.92
10.491274217438248,0.0,6.684611727667927,Vision,10.451319901931214,Nhật Bản,3,Hà Nội,100.0
9.546812608597396,2.4849066497880004,11.512925464970229,Lead,10.677984278792396,Việt Nam,1,Hà Nội,100.0
9.680344001221918,2.1972245773362196,13.304684934198283,Wave,9.975342989636557,Nhật Bản,3,Vĩnh Long,89.26
8.748304912379623,1.9459101490553132,10.901432001403476,Wave,9.975342989636557,Ấn Độ,2,Cần Thơ,91.26
10.06475570013225,2.1972245773362196,11.156250521031495,Exciter,10.834863921828324,Việt Nam,1,Bình Dương,94.25
7.824046010856292,2.9444389791664403,12.206072645530174,Wave,9.975342989636557,Nhật Bản,3,TP. Hồ Chí Minh,98.44
11.141861783579396,2.0794415416798357,12.611537753638338,SH,11.6952282715884,Nhật Bản,3,Hà Nội,100.0
9.903487552536127,1.9459101490553132,10.308952660644293,Exciter,10.834863921828324,Đang cập nhật,1,Đà Nẵng,93.51
9.711115659888671,1.3862943611198906,9.903487552536127,Wave,9.975342989636557,Nhật Bản,3,Hà Nội,100.0
8.34283980427146,3.1354942159291497,9.852194258148577,Wave,9.975342989636557,Việt Nam,1,Cần Thơ,91.26
8.987196820661973,2.833213344056216,10.596634733096073,Wave,9.975342989636557,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.433483923290392,3.1354942159291497,10.831706855275558,Wave,9.975342989636557,Đang cập nhật,1,Bình Dương,94.25
8.630521876723241,2.9444389791664403,11.107450356812064,Wave,9.975342989636557,Việt Nam,1,Hà Nội,100.0
10.373491181781864,1.9459101490553132,10.819778284410283,SH,11.6952282715884,Việt Nam,1,TP. Hồ Chí Minh,98.44
7.9724660159745655,2.772588722239781,12.264912145552607,Attila,10.183011437286446,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.047821442478408,2.1972245773362196,10.126631103850338,Wave,9.975342989636557,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
9.769956159911606,1.9459101490553132,11.002099841204238,Exciter,10.834863921828324,Việt Nam,1,Hà Nội,100.0
9.210340371976184,2.302585092994046,10.721062311471126,Liberty,10.975071168816319,Nước khác,1,Đồng Nai,93.54
8.160518247477505,2.70805020110221,10.455819736453845,Wave,9.975342989636557,Trung Quốc,2,Cần Thơ,91.26
10.714417768752456,2.9444389791664403,9.42100640177928,Exciter,10.834863921828324,Việt Nam,1,Quảng Nam,89.78
8.922658299524402,2.1972245773362196,10.308952660644293,Sirius,9.934743942186682,Đang cập nhật,1,Đà Nẵng,93.51
9.179881164491475,2.3978952727983707,9.210340371976184,Vision,10.451319901931214,Nhật Bản,3,Đồng Nai,93.54
10.239959789157341,1.0986122886681098,9.595602772766828,Winner X,10.786428304728728,Đang cập nhật,1,TP. Hồ Chí Minh,98.44
10.308952660644293,1.6094379124341003,10.126631103850338,Air Blade,10.826555268689306,Việt Nam,1,TP. Hồ Chí Minh,98.44
11.813030057420567,2.0794415416798357,9.798127036878302,SH,11.6952282715884,Đang cập nhật,3,TP. Hồ Chí Minh,98.44
10.46310334047155,1.791759469228055,7.7406644019172415,Future,10.371614421769003,Việt Nam,1,TP. Hồ Chí Minh,98.44
9.615805480084347,2.302585092994046,11.002099841204238,Exciter,10.834863921828324,Việt Nam,1,TP. Hồ Chí Minh,98.44
8.66561319653451,2.833213344056216,11.512915464920228,Air Blade,10.826555268689306,Nhật Bản,3,Long An,87.97
