title,price,price_numeric,description,model,model_normalized,brand,reg_year,reg_year_numeric,mileage,mileage_numeric,origin,origin_normalized,location,province,condition,vehicle_type,engine_capacity,post_time,days_since_posted,post_date,url,url_full,condition_normalized,vehicle_type_normalized,price_millions
winner dk217,11.500.000 đ,11500000,"Xe máy móc zin. Áo cũ. Phuộc trước hư ae về thay hoặc phục hồi vài xị
Biển 60. 
Giấy tờ đầy đủ. Có cccc
Mua alo e cho nhanh",Winner,Winner,Honda,2017,2017,80000,80000,Nước khác,Việt Nam,"Xã Tân Vĩnh Hiệp, Thị xã Tân Uyên, Bình Dương",Bình Dương,Đã sử dụng,Tay côn/Moto,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thi-xa-tan-uyen-binh-duong/121417457.htm,https://xe.chotot.com/mua-ban-xe-may-thi-xa-tan-uyen-binh-duong/121417457.htm,Đã sử dụng,Tay côn/Moto,11.5
bán sh150i  việt lên áo ý 12/2012,35.000.000 đ,35000000,"Xe chính chủ
Xem xe sg q. Phú nhuận, tân bình
35triệu
Phước ***",SH,SH,Honda,2012,2012,17870,17870,Đang cập nhật,Ý,"Phường 10, Quận Phú Nhuận, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/121417365.htm,https://xe.chotot.com/mua-ban-xe-may-quan-phu-nhuan-tp-ho-chi-minh/121417365.htm,Đã sử dụng,Tay ga,35.0
Sh ý 2010 sm101,108.000.000 đ,108000000,"Xe zin mộc theo năm tháng 
Rớt đầu, tiếng máy êm. Xe nhà đang sử dụng bình thường",SH,SH,Honda,2010,2010,57800,57800,Nước khác,Ý,"Phường Hiệp Thành, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121393105.htm,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121393105.htm,Đã sử dụng,Tay ga,108.0
SH Mode CBS 2022,54.000.000 đ,54000000,"Cần bán xe SH Mode 2022 CBS
- Odo 20.000km
- xe nhà chạy, BSTP 1 đời chủ
- Máy móc Zin , Êm , Nhẹ
- Xe mới tân trang lại sơn Full xe + làm nồi nhẹ
Liên hệ *** (có zalo)",SH Mode,SH Mode,Honda,2022,2022,20000,20000,Việt Nam,Việt Nam,"Phường 11, Quận Tân Bình, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-tan-binh-tp-ho-chi-minh/121417266.htm,https://xe.chotot.com/mua-ban-xe-may-quan-tan-binh-tp-ho-chi-minh/121417266.htm,Đã sử dụng,Tay ga,54.0
Wave biển đẹp dọn full,18.000.000 đ,18000000,Xe leng keng xem xe thoải mái thích gọi thợ thuyền xem xe chech in vô tư. Xe sẳn chơi tết keng. Cả năm không sữa gì ăn ít xăng máy lực êm,Wave,Wave,Honda,2005,2005,689,689,Việt Nam,Việt Nam,"Xã Vạn Phúc, Huyện Thanh Trì, Hà Nội",Hà Nội,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-thanh-tri-ha-noi/121417254.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-thanh-tri-ha-noi/121417254.htm,Đã sử dụng,Xe số,18.0
sirius fi máy zin êm bstp sang tên thoải mãi,12.000.000 đ,12000000,Xe đẹp lên full đồ chơi mâm 5 cây vỏ nhỏ gắp ju phuộc rcb đèn led 2 tầng máy móc zin êm po zin moc nhe đèn còi đầy đủ,Sirius,Sirius,Yamaha,2016,2016,60000,60000,Việt Nam,Việt Nam,"Phường Trường Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121417002.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121417002.htm,Đã sử dụng,Xe số,12.0
BÁN XE WINNER X,222.500.000 đ,222500000,"DO ĐỔI XE SH NÊN CẦN BÁN LẠI CHIẾC WINNER X MUA 2020 KHÔNG ĐI PHƯƠTJ . CHỈ ĐI LÀM TRONG NỘI THÀNH HCM . 
BIỂN SỐ HCM . ĐỘNG CƠ ZIN 
 ĐÃ THAY HONDA SMART KEY 
 ĐẪ GN TAY THẮNG DẦU .
ĐÃ THAY CẶP LỐP PỈELLLI 2023
ĐẪ THAY BỘ NSD MỚI RECTO +ĐI 2023",Winner,Winner,Honda,2020,2020,230000,230000,Nhật Bản,Nhật Bản,"Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay côn/Moto,,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121416828.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121416828.htm,Đã sử dụng,Tay côn/Moto,222.5
cần bán exciter 135. ai cần pmm .,14.500.000 đ,14500000,Mình cần bán con ex 135. Xe con rất mới . Máy êm điện đề đầy đủ . Xe đi giữ nên còn rất mạnh và bốc . Bao máy rin êm . Rin từ a tới z . Xe chính chủ nên mn yên tâm ạ . Tiền nào của nấy nha ac . Nên mn đừng so đo nhé . E có gì nói nấy . Ace nào tâm huyết cứ alo e xem xe ạ . Cảm ơn chợ tốt đã đăng tin ạ .,Exciter,Exciter,Yamaha,2013,2013,500000,500000,Nước khác,Việt Nam,"Xã Hòa Sơn, Huyện Hòa Vang, Đà Nẵng",Đà Nẵng,Đã sử dụng,Tay côn/Moto,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-hoa-vang-da-nang/121416641.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-hoa-vang-da-nang/121416641.htm,Đã sử dụng,Tay côn/Moto,14.5
"Cần bán Nouvo zin êm, gtdd k9c nên bán giá rẻ 2tr7",2.700.000 đ,2700000,"Yamaha Nouvo3 zin êm
Máy móc thì thầm, full chức năng
Giấy tờ hợp lệ k9c bao tranh chấp
Giá 2tr7 bớt lộc cho người thiện chí
Xem trực tiếp tại Phan Văn Hớn Q12",Nouvo,Nouvo,Yamaha,2006,2006,456789,456789,Nhật Bản,Nhật Bản,"Phường Tân Thới Nhất, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121416501.htm,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121416501.htm,Đã sử dụng,Tay ga,2.7
Ab hon đa xs 2022 bạc đen .xe it su dụng.xe tay ga,45.000.000 đ,45000000,"Mình cần bán xe AB 160 đời 2022.xe đẹp còn mới. 
Biển số 60c2 98694.xe chính chủ. Công chứng uy quyền rút hồ sơ đều được hết",Air Blade,Air Blade,Honda,2022,2022,1060,1060,Việt Nam,Việt Nam,"Xã Đại Phước, Huyện Nhơn Trạch, Đồng Nai",Đồng Nai,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-nhon-trach-dong-nai/121416421.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-nhon-trach-dong-nai/121416421.htm,Đã sử dụng,Tay ga,45.0
wave s 2012 bstp,7.500.000 đ,7500000,Xe còn đẹp máy zin êm giấy tờ đầy đủ bán tại nhà bao tranh chấp.,Wave,Wave,Honda,2012,2012,12345,12345,Nhật Bản,Nhật Bản,"Phường Phú Trung, Quận Tân Phú, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-tan-phu-tp-ho-chi-minh/121416310.htm,https://xe.chotot.com/mua-ban-xe-may-quan-tan-phu-tp-ho-chi-minh/121416310.htm,Đã sử dụng,Xe số,7.5
Bán vison 2020 có trả góp,23.800.000 đ,23800000,"🔆 Vision 2020 cực đẹp🔆
 📛đưa trước 13🍠 nhận xe 📛
Xe sạch sẽ...cứng cáp ae về đi
Áo quần còn rất đẹp... 
Máy móc nguyên zin...
Giấy tờ 9 chủ ... ( ký giấy thêm phí )
           💴: 23🍠800..... 
☎️ ( em Tâm )...xem xe sg q7
---------------------------------------------
🚨 Hỗ trợ trả góp bao nợ xấu ( xấu cở nào củng đậu ).
💎 Có thể đổi bù xe khác
💎 Gửi xe đi tỉnh khi ae cọc",Vision,Vision,Honda,2020,2020,20000,20000,Nước khác,Việt Nam,"Phường Tân Hưng, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-7-tp-ho-chi-minh/121416263.htm,https://xe.chotot.com/mua-ban-xe-may-quan-7-tp-ho-chi-minh/121416263.htm,Đã sử dụng,Tay ga,23.8
Dư xe ko sử dụng bán Honda ware TP hồng ngự ĐT,7.800.000 đ,7800000,"Xe trong tình trạng ổn định mọi thứ kèn đèn bình đề đầy đủ máy đúng êm.xe nhà dư xài ko qua cò lái Mua về sử dụng ngay. Bớt nhiệt tình cho ae mau lẹ.Hình sao xe vậy ko thêm ko bớt. Gọi trực tiếp xem xe Tp Hồng Ngự ĐT
***.",Wave,Wave,Honda,2011,2011,50000,50000,Việt Nam,Việt Nam,"Phường An Lộc, Thành phố Hồng Ngự, Đồng Tháp",Đồng Tháp,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-hong-ngu-dong-thap/121416232.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-hong-ngu-dong-thap/121416232.htm,Đã sử dụng,Xe số,7.8
sh ý 150 đầu 109 2012 27km,190.000.000 đ,190000000,"Sh ý , đầu 109 , 27km
Sdt ***
Xe chính chủ",SH,SH,Honda,2012,2012,27000,27000,Nước khác,Ý,"Phường 12, Quận Gò Vấp, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121416230.htm,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121416230.htm,Đã sử dụng,Tay ga,190.0
"thanh lý Honda SH 160 abs,đen đặc biệt",93.000.000 đ,93000000,"Cầm đồ,thanh lý Sh 160 abs đăng kí tháng 4 2024
Màu đen đặc biệt
Chạy lướt 3.700km 
Biển 37 có cccd chủ xe",SH,SH,Honda,2024,2024,3700,3700,Đang cập nhật,Việt Nam,"Phường Mỹ Đình 1, Quận Nam Từ Liêm, Hà Nội",Hà Nội,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-nam-tu-liem-ha-noi/121415719.htm,https://xe.chotot.com/mua-ban-xe-may-quan-nam-tu-liem-ha-noi/121415719.htm,Đã sử dụng,Tay ga,93.0
AIR BLADE MÁY ZIN XE ĐẸP BAO ÊM CHẠY MẠNH ĐI LIỀN,12.500.000 đ,12500000,"E BÁN CHIẾC AB FI BIỂN 68 ĐK2014 
TÌNH TRẠNG XE CỰC ĐẸP MÁY ÊM ZIN CHƯA SỬA CHỮA GÌ 
CÁC CHỨC NĂNG ĐẦY ĐỦ 
ĐỀ KÈN XI NHAN KM NHƯ CHIẾC XE MỚI DỨT TRONG HÃNG RA MUA VỀ CHẠY LIỀN NHA
CAVET GỐC ĐÀNG HOÀNG YÊN TÂM",Air Blade,Air Blade,Honda,2014,2014,25000,25000,Đang cập nhật,Việt Nam,"Phường Tân Chánh Hiệp, Quận 12, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121415850.htm,https://xe.chotot.com/mua-ban-xe-may-quan-12-tp-ho-chi-minh/121415850.htm,Đã sử dụng,Tay ga,12.5
Wave trắng TP cần ra đi,16.500.000 đ,16500000,Nhà dư xe cần bán lại bạn nào có nhu cầu sử dụng đến tận nơi xem xe ạ xe giấy tờ chính chủ alo mình xem cho rõ. Nhà nhỏ hết chỗ chứa hihi 😂,Wave,Wave,Honda,2023,2023,175340,175340,Nhật Bản,Nhật Bản,"Phường Nguyễn Thái Bình, Quận 1, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-1-tp-ho-chi-minh/121415003.htm,https://xe.chotot.com/mua-ban-xe-may-quan-1-tp-ho-chi-minh/121415003.htm,Đã sử dụng,Xe số,16.5
Cần bán Xe Wave- Bs 43- Máy rin- Lợi xăng,2.500.000 đ,2500000,"Cần bán Xe Wave Biển số 43 - Máy rin- Lợi Xăng
Giá 2tr9 
Lh ***",Wave,Wave,Honda,2002,2002,2000,2000,Đang cập nhật,Việt Nam,"Phường Thanh Khê Tây, Quận Thanh Khê, Đà Nẵng",Đà Nẵng,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-thanh-khe-da-nang/121414882.htm,https://xe.chotot.com/mua-ban-xe-may-quan-thanh-khe-da-nang/121414882.htm,Đã sử dụng,Xe số,2.5
Bán xe Honda Future Thái đời 2002 biển Hà Nội,8.499.000 đ,8499000,"Xe biển Hà Nội, vẫn đang sử dụng, tình trạng máy móc 95%, liên hệ xem xe và chốt giá",Future,Future,Honda,2002,2002,80000,80000,Thái Lan,Thái Lan,"Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",Hà Nội,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-cau-giay-ha-noi/121414806.htm,https://xe.chotot.com/mua-ban-xe-may-quan-cau-giay-ha-noi/121414806.htm,Đã sử dụng,Xe số,8.5
em bán xe ab đời 2012 xe lúc trước em mua cửa hàng,6.800.000 đ,6800000,"em bán xe ab đời 2012 xe lúc trước em mua cửa hàng có hoá đơn cavet gốc , em mới làm máy và làm nồi lại hết 5tr 4 tháng trước =>>> giờ bán 6tr800k lấy tiền xài tết ạ ***",Air Blade,Air Blade,Honda,2012,2012,900000,900000,Việt Nam,Việt Nam,"Phường 13, Quận 8, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-8-tp-ho-chi-minh/121414791.htm,https://xe.chotot.com/mua-ban-xe-may-quan-8-tp-ho-chi-minh/121414791.htm,Đã sử dụng,Tay ga,6.8
xe mua năm 2021... không sử dụng nhiều. không trầy,65.000.000 đ,65000000,xe mua năm 2021... không sử dụng nhiều. không trầy,SH,SH,Honda,2021,2021,10000,10000,Việt Nam,Việt Nam,"Thị trấn Cái Dầu, Huyện Châu Phú, An Giang",An Giang,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-chau-phu-an-giang/121414201.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-chau-phu-an-giang/121414201.htm,Đã sử dụng,Tay ga,65.0
bán xe attila nguyên rin.,3.500.000 đ,3500000,"Bán xe attila nguyên rin,phù hợp cho ce đi chợ,có con. Máy chạy mạnh êm",Attila,Attila,SYM,2013,2013,1502,1502,Việt Nam,Việt Nam,"Phường Hòa Khánh Nam, Quận Liên Chiểu, Đà Nẵng",Đà Nẵng,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-lien-chieu-da-nang/121414056.htm,https://xe.chotot.com/mua-ban-xe-may-quan-lien-chieu-da-nang/121414056.htm,Đã sử dụng,Tay ga,3.5
Kẹt tiền cần bán,5.000.000 đ,5000000,"Xe Wave Hàn Quốc
Giấy tờ đầy đủ , xe mới dọn kẹt tiền nên bán.",Wave,Wave,Honda,2006,2006,1500,1500,Hàn Quốc,Hàn Quốc,"Phường Phước Long B (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,75.0,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121414045.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121414045.htm,Đã sử dụng,Xe số,5.0
Wave @ tq,4.400.000 đ,4400000,Bán chiếc wave @ hàn quốc biển tp giấy tờ đầy đủ máy móc êm bình đề đầy đủ dàn áo mới thay đẹp như hình xe về đổ xăng là chạy ace nào có nhu cầu liên hệ e Tên Tài xem xe thủ Đức,Wave,Wave,Honda,2010,2010,23663,23663,Hàn Quốc,Hàn Quốc,"Phường Hiệp Phú (Quận 9 cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121413874.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121413874.htm,Đã sử dụng,Xe số,4.4
cần bán lên đời xe 1 đời chủ bao ngon,38.888.888 đ,38888888,Mình ở sa3 vin tây mỗ nhé  ai có nhu cầu alo mình,Vario,Vario,Honda,2020,2020,240000,240000,Đang cập nhật,Việt Nam,"Xã An Khánh, Huyện Hoài Đức, Hà Nội",Hà Nội,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-hoai-duc-ha-noi/121413866.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-hoai-duc-ha-noi/121413866.htm,Đã sử dụng,Tay ga,38.89
xe ab 125 đời 2022,38.000.000 đ,38000000,"Giấy tờ đầy đủ xe như mới không một vết xước , máy móc em ru, chủ chạy chưa tới 60km/h",Air Blade,Air Blade,Honda,2022,2022,24000,24000,Việt Nam,Việt Nam,"Phường Bình Thọ (Quận Thủ Đức cũ), Thành phố Thủ Đức, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121413851.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-thu-duc-tp-ho-chi-minh/121413851.htm,Đã sử dụng,Tay ga,38.0
Cần bán Suzuki SATRIA F150-2019,21.000.000 đ,21000000,"Xe đẹp, còn mới. Do nhà dư xe nên bán bớt
Có hỗ trợ, thương lượng",Satria,Satria,Suzuki,2019,2019,22000,22000,Việt Nam,Việt Nam,"Xã Xuân Thới Thượng, Huyện Hóc Môn, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay côn/Moto,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/121413838.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-hoc-mon-tp-ho-chi-minh/121413838.htm,Đã sử dụng,Tay côn/Moto,21.0
Bán xe Vision 2014,13.500.000 đ,13500000,"Xe nguyên zin, xe bảo dưỡng định kỳ đầy đủ, về chỉ việc đổ xăng là đi. Biển Hà Nội. Xem xe tại Tp Nam Định.",Vision,Vision,Honda,2014,2014,23546,23546,Việt Nam,Việt Nam,"Phường Lộc Hạ, Thành phố Nam Định, Nam Định",Nam Định,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-thanh-pho-nam-dinh-nam-dinh/121413376.htm,https://xe.chotot.com/mua-ban-xe-may-thanh-pho-nam-dinh-nam-dinh/121413376.htm,Đã sử dụng,Tay ga,13.5
wave alpha 2010 màu đỏ,8.300.000 đ,8300000,"Em bán lại wave alpha 2010 xe máy zin và êm
Đó mua lại chạy cùng quê nên ko có sang tên
Xe biển vĩnh long
Anh chị mua chạy rất ok ạ
Xin cám ơn",Wave,Wave,Honda,2010,2010,70000,70000,Việt Nam,Việt Nam,"Phường Tân Thuận Đông, Quận 7, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-7-tp-ho-chi-minh/121413367.htm,https://xe.chotot.com/mua-ban-xe-may-quan-7-tp-ho-chi-minh/121413367.htm,Đã sử dụng,Xe số,8.3
xe exciter 135cc 2013,13.500.000 đ,13500000,xe exciter 135cc năm 2013 xe biển tỉnh long an chính chủ sang tên nhanh lẹ ra đi cho ae cần liên hệ xe xem quận bình thạnh,Exciter,Exciter,Yamaha,2013,2013,100000,100000,Việt Nam,Việt Nam,"Phường 8, Quận Tân Bình, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay côn/Moto,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-tan-binh-tp-ho-chi-minh/121413308.htm,https://xe.chotot.com/mua-ban-xe-may-quan-tan-binh-tp-ho-chi-minh/121413308.htm,Đã sử dụng,Tay côn/Moto,13.5
XE AB 2014 BSTP 09c Máy móc êm ru mạnh,14.500.000 đ,14500000,"Xe Ab đk2014 máy móc êm mạnh xe đang đi cần bán không phải cò lái 
giấy tờ đầy đủ full chức năng
ngoại hình leng keng sạch sẽ",Air Blade,Air Blade,Honda,2014,2014,50000,50000,Việt Nam,Việt Nam,"Phường 5, Quận Gò Vấp, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121412970.htm,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121412970.htm,Đã sử dụng,Tay ga,14.5
Bán SH 125i 2021 chính chủ nguyên zin giá tốt,58.000.000 đ,58000000,"Do không có nhu cầu sử dụng cần bán SH125i 2021 nguyên zin, chính chủ, biển số HN bao đẹp. Check test thoải mái
Ac có nhu cầu liên hệ:
***",SH,SH,Honda,2021,2021,47000,47000,Việt Nam,Việt Nam,"Xã Thượng Cốc, Huyện Phúc Thọ, Hà Nội",Hà Nội,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-huyen-phuc-tho-ha-noi/121412819.htm,https://xe.chotot.com/mua-ban-xe-may-huyen-phuc-tho-ha-noi/121412819.htm,Đã sử dụng,Tay ga,58.0
Xe AB Honda Model năm đăng kí 2012,12.000.000 đ,12000000,"Nhà dư xe,nên bán bớt,em chính chủ chỉ 1 đời chủ nữ đi kĩ,mua về là chạy,máy móc êm ru,sang tên công chứng trong ngày.",Air Blade,Air Blade,Honda,2012,2012,70000,70000,Việt Nam,Việt Nam,"Phường Hiệp Tân, Quận Tân Phú, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-tan-phu-tp-ho-chi-minh/121412009.htm,https://xe.chotot.com/mua-ban-xe-may-quan-tan-phu-tp-ho-chi-minh/121412009.htm,Đã sử dụng,Tay ga,12.0
Xe ga honda cá nhân,5.800.000 đ,5800000,"Đổi xe lên cần bán xe honda tay,ga đời kim phun điện tử đang sd tốt mầu ghi gương ai cần lh tai nhà",Lead,Lead,Honda,2009,2009,30000,30000,Việt Nam,Việt Nam,"Phường Phú Lãm, Quận Hà Đông, Hà Nội",Hà Nội,Đã sử dụng,Tay ga,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-ha-dong-ha-noi/121412062.htm,https://xe.chotot.com/mua-ban-xe-may-quan-ha-dong-ha-noi/121412062.htm,Đã sử dụng,Tay ga,5.8
Bán xe Sirius Fi 2022 bstp,13.000.000 đ,13000000,Cầm đồ thanh lý . Xe yamaha sirius Fi 2022 biển số thành phố . Xe cầm chính chủ . Có cà vẹt xe và căn cước chủ xe .  Tình trạng xe hoàn hảo . Đẹp leng keng . Mua bán bao tranh chấp viết hoá đơm cửa hàng . Quan tâm alo cho mình,Sirius,Sirius,Yamaha,2022,2022,9000,9000,Việt Nam,Việt Nam,"Phường 6, Quận Gò Vấp, Tp Hồ Chí Minh",TP. Hồ Chí Minh,Đã sử dụng,Xe số,137.5,Đăng 3 tháng trước,90.0,2025-02-10,/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121365264.htm,https://xe.chotot.com/mua-ban-xe-may-quan-go-vap-tp-ho-chi-minh/121365264.htm,Đã sử dụng,Xe số,13.0
